Cliente,Producto,Product_Type,pred_ventas,Channel_Inv,Sell_in,periodo_predicho,inventario_negativo_flag,inventario_disponible,gap_demanda,gap_abs,cobertura_semanas,prioridad_despacho,recomendacion
CUSTOMER7,"MWO(COMMON),0.8,120V 60HZ,REAL STAINLESS",MWO(COMMON),446.5477,991.0,270.0,2025-09-01,0,991.0,-544.4523,544.4523,9.541847,544.4523,Monitorear
CUSTOMER7,"MON,S24D300GAN,24,UNITED STATES,LL40/S24",MON,309.74353,852.0,400.0,2025-09-01,0,852.0,-542.2565,542.2565,11.826208,542.2565,Monitorear
CUSTOMER69,"MOBILE,SM-A266M/DS,BLACK,LTC",MOBILE,213.00589,753.0,0.0,2025-09-01,0,753.0,-539.99414,539.99414,15.197922,539.99414,Monitorear
CUSTOMER42,"QLED TV,QN55QN85DBK,55,COLOMBIA,QWW40/Q5",QLED TV,76.50451,616.0,0.0,2025-09-01,0,616.0,-539.4955,539.4955,34.603348,539.4955,Monitorear
CUSTOMER7,"MOBILE,SM-A366E/DS,WHITE,LTC",MOBILE,537.6522,1061.0,1150.0,2025-09-01,0,1061.0,-523.3478,523.3478,8.484919,523.3478,Monitorear
CUSTOMER6,"MOBILE,SM-A065M/DS,BLACK,LTC",MOBILE,244.44531,763.0,0.0,2025-09-01,0,763.0,-518.5547,518.5547,13.4194565,518.5547,Monitorear
CUSTOMER24,"MOBILE,SM-A055M/DS,LIGHT GREEN,LTC",MOBILE,324.31668,841.0,0.0,2025-09-01,0,841.0,-516.68335,516.68335,11.149043,516.68335,Monitorear
CUSTOMER73,"MOBILE,SM-A266M/DS,BLACK,LTC",MOBILE,118.488235,630.0,0.0,2025-09-01,0,630.0,-511.51178,511.51178,22.854736,511.51178,Monitorear
CUSTOMER70,"MOBILE,SM-A055M/DS,SILVER,LTC",MOBILE,85.89361,597.0,0.0,2025-09-01,0,597.0,-511.10638,511.10638,29.87202,511.10638,Monitorear
CUSTOMER70,"MON,S22D300GAN,22,UNITED STATES,LL40/S22",MON,271.73172,781.0,0.0,2025-09-01,0,781.0,-509.26828,509.26828,12.356927,509.26828,Monitorear
CUSTOMER82,"MON,S24D300GAN,24,UNITED STATES,LL40/S24",MON,153.84567,663.0,0.0,2025-09-01,0,663.0,-509.15433,509.15433,18.525732,509.15433,Monitorear
CUSTOMER43,"MOBILE,SM-A566E/DS,GREEN,LTC",MOBILE,204.521,709.0,0.0,2025-09-01,0,709.0,-504.479,504.479,14.903406,504.479,Monitorear
CUSTOMER43,"MOBILE,SM-A566E/DS,BLACK,LTC",MOBILE,225.09271,728.0,0.0,2025-09-01,0,728.0,-502.9073,502.9073,13.904503,502.9073,Monitorear
CUSTOMER20,"MOBILE,SM-A055M,BLACK,COM",MOBILE,156.19574,658.0,0.0,2025-09-01,0,658.0,-501.80426,501.80426,18.109467,501.80426,Monitorear
CUSTOMER69,"MOBILE,SM-A166M/DS,BLACK,LTC",MOBILE,238.81915,737.0,0.0,2025-09-01,0,737.0,-498.18085,498.18085,13.267486,498.18085,Monitorear
CUSTOMER42,"LED TV,UN55DU8000K,55,COLOMBIA,UWK40/U55",LED TV,44.44969,537.0,0.0,2025-09-01,0,537.0,-492.5503,492.5503,51.89841,492.5503,Monitorear
CUSTOMER42,"MINI COMPONENT,MX-T70,COLOMBIA",MINI COMPONENT,285.79816,777.0,270.0,2025-09-01,0,777.0,-491.20184,491.20184,11.68866,491.20184,Monitorear
CUSTOMER16,"MOBILE,SM-A165M/DS,BLACK,LTC",MOBILE,46.135464,535.0,0.0,2025-09-01,0,535.0,-488.86453,488.86453,49.817593,488.86453,Monitorear
CUSTOMER7,"QLED TV,QN50Q7FAAK,50,COLOMBIA,QWD51/Q50",QLED TV,377.84372,864.0,150.0,2025-09-01,0,864.0,-486.15628,486.15628,9.831518,486.15628,Monitorear
CUSTOMER43,"MOBILE,SM-A566E/DS,GRAY,LTC",MOBILE,173.35172,637.0,0.0,2025-09-01,0,637.0,-463.6483,463.6483,15.796907,463.6483,Monitorear
CUSTOMER7,"OWM,SELACOL,CO,19",OWM,809.20483,1271.0,102.0,2025-09-01,0,1271.0,-461.79517,461.79517,6.753556,461.79517,Monitorear
CUSTOMER7,"MOBILE,SM-S921B/DS,GRAY,LTC",MOBILE,160.11809,619.0,0.0,2025-09-01,0,619.0,-458.8819,458.8819,16.618895,458.8819,Monitorear
CUSTOMER82,"LED TV,UN50U8200FK,50,COLOMBIA,UWS51/U50",LED TV,253.97751,700.0,0.0,2025-09-01,0,700.0,-446.0225,446.0225,11.849438,446.0225,Monitorear
CUSTOMER20,"MOBILE,SM-A556E,LIGHT VIOLET,COM",MOBILE,80.59868,516.0,0.0,2025-09-01,0,516.0,-435.4013,435.4013,27.514309,435.4013,Monitorear
CUSTOMER42,"QLED TV,QN75Q60DAK,75,COLOMBIA,QWK30/Q75",QLED TV,90.85338,518.0,0.0,2025-09-01,0,518.0,-427.1466,427.1466,24.504826,427.1466,Monitorear
CUSTOMER7,"MWO(COMMON),0.8,120V 60HZ,EBONY BLACK,TA",MWO(COMMON),279.9396,705.0,300.0,2025-09-01,0,705.0,-425.0604,425.0604,10.827458,425.0604,Monitorear
CUSTOMER6,"MOBILE,SM-A165M/DS,GRAY,LTC",MOBILE,146.02765,567.0,0.0,2025-09-01,0,567.0,-420.97235,420.97235,16.69124,420.97235,Monitorear
CUSTOMER6,"MOBILE,SM-A266M/DS,LIGHT GREEN,LTC",MOBILE,323.5053,735.0,0.0,2025-09-01,0,735.0,-411.4947,411.4947,9.768248,411.4947,Monitorear
CUSTOMER16,"MOBILE,SM-A065M/DS,BLACK,LTC",MOBILE,56.756165,466.0,0.0,2025-09-01,0,466.0,-409.24384,409.24384,35.27869,409.24384,Monitorear
CUSTOMER39,"LED TV,UN50U8000FK,50,COLOMBIA,UWS51/U50",LED TV,27.869524,437.0,0.0,2025-09-01,0,437.0,-409.13046,409.13046,67.32104,409.13046,Monitorear
CUSTOMER56,"MOBILE,SM-A055M/DS,BLACK,LTC",MOBILE,142.75365,551.0,0.0,2025-09-01,0,551.0,-408.24634,408.24634,16.592129,408.24634,Monitorear
CUSTOMER56,"MON,S24D300GAN,24,UNITED STATES,LL40/S24",MON,187.73422,595.0,0.0,2025-09-01,0,595.0,-407.26578,407.26578,13.62519,407.26578,Monitorear
CUSTOMER73,"TABLET,SM-X216B,GRAY,COO",TABLET,187.4133,592.0,0.0,2025-09-01,0,592.0,-404.5867,404.5867,13.579699,404.5867,Monitorear
CUSTOMER73,"TABLET,SM-X110,GRAY,L13",TABLET,89.31271,491.0,0.0,2025-09-01,0,491.0,-401.6873,401.6873,23.628036,401.6873,Monitorear
CUSTOMER82,"LED TV,UN55U8000FK,55,COLOMBIA,UWS51/U55",LED TV,54.171818,449.0,600.0,2025-09-01,0,449.0,-394.8282,394.8282,35.612034,394.8282,Monitorear
CUSTOMER42,"TABLET,SM-X110,GRAY,L13",TABLET,125.122185,519.0,0.0,2025-09-01,0,519.0,-393.8778,393.8778,17.830038,393.8778,Monitorear
CUSTOMER42,"RSS,593.0,120V 60HZ",RSS,237.33817,629.0,69.0,2025-09-01,0,629.0,-391.66183,391.66183,11.393912,391.66183,Monitorear
CUSTOMER73,"TABLET,SM-X216B,SILVER,COO",TABLET,69.43362,460.0,0.0,2025-09-01,0,460.0,-390.56638,390.56638,28.47001,390.56638,Monitorear
CUSTOMER16,"LED TV,UN43U8000FK,43,COLOMBIA,UWS51/U43",LED TV,39.863052,430.0,0.0,2025-09-01,0,430.0,-390.13696,390.13696,46.333824,390.13696,Monitorear
CUSTOMER7,"QLED TV,QN65Q7FAAK,65,COLOMBIA,QWD51/Q65",QLED TV,172.96225,563.0,0.0,2025-09-01,0,563.0,-390.03775,390.03775,13.993218,390.03775,Monitorear
CUSTOMER82,"AV RECEIVER,HW-C400,COLOMBIA",AV RECEIVER,195.20528,584.0,0.0,2025-09-01,0,584.0,-388.79474,388.79474,12.861575,388.79474,Monitorear
CUSTOMER66,"GCT,120V 60HZ,ALL BLACK",GCT,84.21098,473.0,0.0,2025-09-01,0,473.0,-388.789,388.789,24.140106,388.789,Monitorear
CUSTOMER42,"MOBILE,SM-A566E/DS,BLACK,LTC",MOBILE,140.08012,528.0,0.0,2025-09-01,0,528.0,-387.91986,387.91986,16.202894,387.91986,Monitorear
CUSTOMER15,"LED TV,UN55DU7000K,55,COLOMBIA,UWS41/U55",LED TV,85.00946,471.0,0.0,2025-09-01,0,471.0,-385.99054,385.99054,23.812363,385.99054,Monitorear
CUSTOMER42,"OWM,SAMCOL,CO,13",OWM,375.93802,761.0,236.0,2025-09-01,0,761.0,-385.06198,385.06198,8.703365,385.06198,Monitorear
CUSTOMER42,"PROJECTOR,SP-LFF3CLAX,COLOMBIA,RWS10/R00",PROJECTOR,32.999424,416.0,0.0,2025-09-01,0,416.0,-383.00058,383.00058,54.136463,383.00058,Monitorear
CUSTOMER73,"LED TV,UN40F6000FK,40,COLOMBIA,UWB50/U40",LED TV,118.83567,500.0,0.0,2025-09-01,0,500.0,-381.16434,381.16434,18.085667,381.16434,Monitorear
CUSTOMER8,"MOBILE,SM-A055M/DS,BLACK,LTC",MOBILE,124.861694,505.0,0.0,2025-09-01,0,505.0,-380.1383,380.1383,17.385256,380.1383,Monitorear
CUSTOMER69,"MOBILE,SM-A055M/DS,SILVER,LTC",MOBILE,26.009518,406.0,0.0,2025-09-01,0,406.0,-379.99048,379.99048,67.0108,379.99048,Monitorear
CUSTOMER16,"LED TV,UN43DU7000K,43,COLOMBIA,UWS41/U43",LED TV,61.362797,440.0,0.0,2025-09-01,0,440.0,-378.6372,378.6372,30.811424,378.6372,Monitorear
CUSTOMER73,"LED TV,UN32H5000FK,32,COLOMBIA,UWB50/U32",LED TV,98.556015,475.0,0.0,2025-09-01,0,475.0,-376.44397,376.44397,20.715218,376.44397,Monitorear
CUSTOMER43,"MOBILE,SM-S931B/DS,LIGHT BLUE,LTC",MOBILE,54.639385,431.0,0.0,2025-09-01,0,431.0,-376.36063,376.36063,33.892086,376.36063,Monitorear
CUSTOMER15,"AV RECEIVER,HW-LS60D,COLOMBIA",AV RECEIVER,47.077194,423.0,0.0,2025-09-01,0,423.0,-375.9228,375.9228,38.601284,375.9228,Monitorear
CUSTOMER16,"QLED TV,QN50Q60DAK,50,COLOMBIA,QWK30/Q50",QLED TV,97.18393,469.0,0.0,2025-09-01,0,469.0,-371.81607,371.81607,20.742197,371.81607,Monitorear
CUSTOMER27,"LED TV,UN40T5290AK,40,COLOMBIA,UWM00/U40",LED TV,145.81361,517.0,0.0,2025-09-01,0,517.0,-371.1864,371.1864,15.241683,371.1864,Monitorear
CUSTOMER74,"QLED TV,QN50Q7FAAK,50,COLOMBIA,QWD51/Q50",QLED TV,45.746067,414.0,0.0,2025-09-01,0,414.0,-368.25394,368.25394,38.878277,368.25394,Monitorear
CUSTOMER7,"QLED TV,QN65Q60DAK,65,COLOMBIA,QWK30/Q65",QLED TV,344.42505,712.0,0.0,2025-09-01,0,712.0,-367.57495,367.57495,8.887907,367.57495,Monitorear
CUSTOMER42,"MOBILE,SM-A366E/DS,LIGHT GREEN,LTC",MOBILE,190.275,555.0,0.0,2025-09-01,0,555.0,-364.725,364.725,12.53954,364.725,Monitorear
CUSTOMER42,"MOBILE,SM-S721B/DS,BLACK,LTC",MOBILE,55.1186,415.0,0.0,2025-09-01,0,415.0,-359.8814,359.8814,32.350403,359.8814,Monitorear
CUSTOMER43,"MOBILE,SM-S931B/DS,LIGHT GREEN,LTC",MOBILE,77.20071,437.0,0.0,2025-09-01,0,437.0,-359.7993,359.7993,24.326902,359.7993,Monitorear
CUSTOMER82,"LED TV,UN55DU7000K,55,COLOMBIA,UWS41/U55",LED TV,188.84477,547.0,0.0,2025-09-01,0,547.0,-358.1552,358.1552,12.45237,358.1552,Monitorear
CUSTOMER42,"LED TV,UN65DU7000K,65,COLOMBIA,UWS41/U65",LED TV,88.72431,442.0,0.0,2025-09-01,0,442.0,-353.2757,353.2757,21.411036,353.2757,Monitorear
CUSTOMER6,"MOBILE,SM-A065M/DS,LIGHT BLUE,LTC",MOBILE,179.06406,523.0,0.0,2025-09-01,0,523.0,-343.93594,343.93594,12.556178,343.93594,Monitorear
CUSTOMER70,"MOBILE,SM-A055M/DS,LIGHT GREEN,LTC",MOBILE,156.99727,496.0,0.0,2025-09-01,0,496.0,-339.00275,339.00275,13.581231,339.00275,Monitorear
CUSTOMER42,"MOBILE,SM-A566E/DS,GREEN,LTC",MOBILE,67.06579,403.0,0.0,2025-09-01,0,403.0,-335.9342,335.9342,25.822252,335.9342,Monitorear
CUSTOMER16,"AV RECEIVER,HW-C400,COLOMBIA",AV RECEIVER,150.23242,486.0,0.0,2025-09-01,0,486.0,-335.76758,335.76758,13.906467,335.76758,Monitorear
CUSTOMER43,"MOBILE,SM-A166M/DS,BLACK,LTC",MOBILE,142.10236,473.0,0.0,2025-09-01,0,473.0,-330.89764,330.89764,14.308594,330.89764,Monitorear
CUSTOMER6,"MOBILE,SM-A065M/DS,LIGHT GREEN,LTC",MOBILE,105.2538,435.0,0.0,2025-09-01,0,435.0,-329.74622,329.74622,17.764072,329.74622,Monitorear
CUSTOMER82,"MON,S22D310EAN,22,UNITED STATES,LV40/S22",MON,347.8137,21.0,1200.0,2025-09-01,0,21.0,326.8137,326.8137,0.25958967,326.8137,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-S931B,SILVER,COM",MOBILE,172.78854,497.0,0.0,2025-09-01,0,497.0,-324.21146,324.21146,12.365221,324.21146,Monitorear
CUSTOMER7,"MINI COMPONENT,MX-T70,COLOMBIA",MINI COMPONENT,191.69661,514.0,0.0,2025-09-01,0,514.0,-322.3034,322.3034,11.527092,322.3034,Monitorear
CUSTOMER63,"OWM,SELACOL,CO,17",OWM,34.771553,354.0,0.0,2025-09-01,0,354.0,-319.22845,319.22845,43.723095,319.22845,Monitorear
CUSTOMER82,"LED TV,UN43DU7000K,43,COLOMBIA,UWS41/U43",LED TV,202.82983,522.0,0.0,2025-09-01,0,522.0,-319.17017,319.17017,11.0640745,319.17017,Monitorear
CUSTOMER7,"TABLET,SM-X110,GRAY,L13",TABLET,516.8523,836.0,0.0,2025-09-01,0,836.0,-319.1477,319.1477,6.9546,319.1477,Monitorear
CUSTOMER42,"LED TV,UN55U8000FK,55,COLOMBIA,UWS51/U55",LED TV,30.483463,345.0,0.0,2025-09-01,0,345.0,-314.51654,314.51654,48.59718,314.51654,Monitorear
CUSTOMER42,"OWM,SELACOL,CO,15",OWM,430.8155,739.0,562.0,2025-09-01,0,739.0,-308.1845,308.1845,7.3752756,308.1845,Monitorear
CUSTOMER56,"MOBILE,SM-A266M/DS,WHITE,LTC",MOBILE,147.84499,456.0,0.0,2025-09-01,0,456.0,-308.15503,308.15503,13.258685,308.15503,Monitorear
CUSTOMER74,"MOBILE,SM-A165M/DS,BLACK,LTC",MOBILE,49.047756,357.0,0.0,2025-09-01,0,357.0,-307.95224,307.95224,31.270655,307.95224,Monitorear
CUSTOMER42,"MON,S22D300GAN,22,UNITED STATES,LL40/S22",MON,21.97903,329.0,0.0,2025-09-01,0,329.0,-307.02097,307.02097,64.24022,307.02097,Monitorear
CUSTOMER82,"MON,S24DG300EN,24,UNITED STATES,LL30/S24",MON,69.52839,373.0,0.0,2025-09-01,0,373.0,-303.47162,303.47162,23.054018,303.47162,Monitorear
CUSTOMER8,"TABLET,SM-X110,GRAY,L13",TABLET,41.345505,344.0,0.0,2025-09-01,0,344.0,-302.65448,302.65448,35.73939,302.65448,Monitorear
CUSTOMER43,"MOBILE,SM-S931B/DS,SILVER,LTC",MOBILE,90.88163,393.0,0.0,2025-09-01,0,393.0,-302.11838,302.11838,18.585724,302.11838,Monitorear
CUSTOMER7,"MINI COMPONENT,MX-T50,COLOMBIA",MINI COMPONENT,217.80736,519.0,0.0,2025-09-01,0,519.0,-301.19263,301.19263,10.244189,301.19263,Monitorear
CUSTOMER42,"LED TV,UN70DU7000K,70,COLOMBIA,UWS41/U70",LED TV,51.736557,349.0,0.0,2025-09-01,0,349.0,-297.26343,297.26343,28.982481,297.26343,Monitorear
CUSTOMER42,"LED TV,UN40T5290AK,40,COLOMBIA,UWM00/U40",LED TV,34.90501,332.0,0.0,2025-09-01,0,332.0,-297.095,297.095,40.84925,297.095,Monitorear
CUSTOMER42,"MOBILE,SM-A057M,BLACK,LTC",MOBILE,28.585173,325.0,0.0,2025-09-01,0,325.0,-296.41483,296.41483,48.81555,296.41483,Monitorear
CUSTOMER7,"MOBILE,SM-S921B/DS,BLACK,LTC",MOBILE,233.3252,527.0,0.0,2025-09-01,0,527.0,-293.6748,293.6748,9.710407,293.6748,Monitorear
CUSTOMER42,"TWM,SELACOL,CO,7.5",TWM,31.596231,325.0,0.0,2025-09-01,0,325.0,-293.40378,293.40378,44.169846,293.40378,Monitorear
CUSTOMER16,"OWM,SAMCOL,CO,17",OWM,416.9492,705.0,495.0,2025-09-01,0,705.0,-288.0508,288.0508,7.269921,288.0508,Monitorear
CUSTOMER7,"MOBILE,SM-A366E/DS,BLACK,LTC",MOBILE,728.11206,1015.0,1550.0,2025-09-01,0,1015.0,-286.88794,286.88794,5.993916,286.88794,Monitorear
CUSTOMER16,"LED TV,UN70DU7000K,70,COLOMBIA,UWS41/U70",LED TV,64.85935,350.0,0.0,2025-09-01,0,350.0,-285.14066,285.14066,23.188683,285.14066,Monitorear
CUSTOMER7,"AV RECEIVER,HW-QS700F,COLOMBIA",AV RECEIVER,32.672264,317.0,0.0,2025-09-01,0,317.0,-284.32773,284.32773,41.665565,284.32773,Monitorear
CUSTOMER42,"RTF,311.0,120V 60HZ",RTF,190.93611,473.0,100.0,2025-09-01,0,473.0,-282.0639,282.0639,10.649857,282.0639,Monitorear
CUSTOMER42,"RTF,398.0,120V 60HZ",RTF,44.004196,323.0,0.0,2025-09-01,0,323.0,-278.9958,278.9958,31.532085,278.9958,Monitorear
CUSTOMER43,"LED TV,UN70U8000FK,70,COLOMBIA,UWS51/U70",LED TV,59.53553,333.0,0.0,2025-09-01,0,333.0,-273.46448,273.46448,24.033827,273.46448,Monitorear
CUSTOMER16,"MOBILE,SM-A266M/DS,BLACK,LTC",MOBILE,63.720394,337.0,100.0,2025-09-01,0,337.0,-273.2796,273.2796,22.726206,273.2796,Monitorear
CUSTOMER20,"MOBILE,SM-S721B,LIGHT GREEN,COM",MOBILE,95.93156,369.0,0.0,2025-09-01,0,369.0,-273.06845,273.06845,16.532507,273.06845,Monitorear
CUSTOMER42,"RSS,26.5,120V 60HZ",RSS,121.112076,394.0,53.0,2025-09-01,0,394.0,-272.88794,272.88794,13.983731,272.88794,Monitorear
CUSTOMER6,"MOBILE,SM-A266M/DS,WHITE,LTC",MOBILE,173.59998,446.0,0.0,2025-09-01,0,446.0,-272.40002,272.40002,11.044502,272.40002,Monitorear
CUSTOMER42,"MOBILE,SM-A566E/DS,GRAY,LTC",MOBILE,91.86989,362.0,0.0,2025-09-01,0,362.0,-270.13013,270.13013,16.935602,270.13013,Monitorear
CUSTOMER97,"MOBILE,SM-A055M/DS,BLACK,LTC",MOBILE,16.665607,286.0,0.0,2025-09-01,0,286.0,-269.33438,269.33438,73.60279,269.33438,Monitorear
CUSTOMER20,"MOBILE,SM-S931B,DARK BLUE,COM",MOBILE,136.87267,403.0,0.0,2025-09-01,0,403.0,-266.12732,266.12732,12.656697,266.12732,Monitorear
CUSTOMER42,"LED TV,UN55DU7000K,55,COLOMBIA,UWS41/U55",LED TV,51.438507,317.0,0.0,2025-09-01,0,317.0,-265.5615,265.5615,26.477468,265.5615,Monitorear
CUSTOMER20,"MOBILE,SM-A356E,LIGHT BLUE,COM",MOBILE,42.608906,308.0,0.0,2025-09-01,0,308.0,-265.39108,265.39108,31.051369,265.39108,Monitorear
CUSTOMER42,"AV RECEIVER,HW-C450,COLOMBIA",AV RECEIVER,110.04793,375.0,0.0,2025-09-01,0,375.0,-264.9521,264.9521,14.646984,264.9521,Monitorear
CUSTOMER18,"MOBILE,SM-S721B/DS,BLACK,LEC",MOBILE,116.272316,380.0,0.0,2025-09-01,0,380.0,-263.7277,263.7277,14.048022,263.7277,Monitorear
CUSTOMER16,"LED TV,UN55DU7000K,55,COLOMBIA,UWS41/U55",LED TV,57.63867,321.0,0.0,2025-09-01,0,321.0,-263.36133,263.36133,23.929613,263.36133,Monitorear
CUSTOMER16,"MINI COMPONENT,MX-T70,COLOMBIA",MINI COMPONENT,60.72507,322.0,0.0,2025-09-01,0,322.0,-261.27493,261.27493,22.784994,261.27493,Monitorear
CUSTOMER27,"LED TV,UN75DU7000K,75,COLOMBIA,UWS41/U75",LED TV,57.742138,314.0,0.0,2025-09-01,0,314.0,-256.25787,256.25787,23.36587,256.25787,Monitorear
CUSTOMER74,"MOBILE,SM-A057M,BLACK,LTC",MOBILE,34.327415,287.0,0.0,2025-09-01,0,287.0,-252.67258,252.67258,35.90588,252.67258,Monitorear
CUSTOMER16,"MOBILE,SM-A366E/DS,BLACK,LTC",MOBILE,37.485413,284.0,230.0,2025-09-01,0,284.0,-246.51459,246.51459,32.540676,246.51459,Monitorear
CUSTOMER56,"MOBILE,SM-A065M/DS,LIGHT GREEN,LTC",MOBILE,155.35786,401.0,0.0,2025-09-01,0,401.0,-245.64214,245.64214,11.095821,245.64214,Monitorear
CUSTOMER69,"MOBILE,SM-A366E/DS,WHITE,LTC",MOBILE,108.59687,352.0,0.0,2025-09-01,0,352.0,-243.40314,243.40314,13.93227,243.40314,Monitorear
CUSTOMER63,"LED TV,UN40F6000FK,40,COLOMBIA,UWB50/U40",LED TV,34.70481,275.0,0.0,2025-09-01,0,275.0,-240.2952,240.2952,34.030922,240.2952,Monitorear
CUSTOMER42,"MOBILE,SM-S721B/DS,GRAY,LTC",MOBILE,31.842394,272.0,0.0,2025-09-01,0,272.0,-240.15761,240.15761,36.681374,240.15761,Monitorear
CUSTOMER39,"MWO(COMMON),1.4,120V 60HZ,REAL STAINLESS",MWO(COMMON),126.10138,364.0,107.0,2025-09-01,0,364.0,-237.89862,237.89862,12.408005,237.89862,Monitorear
CUSTOMER7,"PROJECTOR,SP-LFF3CLAX,COLOMBIA,RWS10/R00",PROJECTOR,65.36295,303.0,0.0,2025-09-01,0,303.0,-237.63705,237.63705,19.920206,237.63705,Monitorear
CUSTOMER7,"MOBILE,SM-S721B/DS,LIGHT GREEN,LTC",MOBILE,30.111372,267.0,0.0,2025-09-01,0,267.0,-236.88863,236.88863,38.07408,236.88863,Monitorear
CUSTOMER7,"MOBILE,SM-A266M/DS,LIGHT GREEN,LTC",MOBILE,933.19745,1170.0,700.0,2025-09-01,0,1170.0,-236.80255,236.80255,5.390894,236.80255,Monitorear
CUSTOMER7,"MOBILE,SM-S721B/DS,BLACK,LTC",MOBILE,169.1029,404.0,0.0,2025-09-01,0,404.0,-234.8971,234.8971,10.270424,234.8971,Monitorear
CUSTOMER16,"OWM,SAMCOL,CO,13",OWM,72.28237,305.0,66.0,2025-09-01,0,305.0,-232.71762,232.71762,18.133333,232.71762,Monitorear
CUSTOMER27,"LED TV,UN55U8000FK,55,COLOMBIA,UWS51/U55",LED TV,38.151726,270.0,185.0,2025-09-01,0,270.0,-231.84827,231.84827,30.396868,231.84827,Monitorear
CUSTOMER73,"TABLET,SM-X110,SILVER,L13",TABLET,53.031258,284.0,0.0,2025-09-01,0,284.0,-230.96875,230.96875,23.009272,230.96875,Monitorear
CUSTOMER27,"LED TV,UN32H5000FK,32,COLOMBIA,UWB50/U32",LED TV,113.6122,344.0,0.0,2025-09-01,0,344.0,-230.3878,230.3878,13.014803,230.3878,Monitorear
CUSTOMER7,"QLED TV,QN55Q8FAAK,55,COLOMBIA,QWD50/Q55",QLED TV,135.8691,365.0,0.0,2025-09-01,0,365.0,-229.1309,229.1309,11.547906,229.1309,Monitorear
CUSTOMER73,"MOBILE,SM-A266M/DS,WHITE,LTC",MOBILE,36.88693,266.0,0.0,2025-09-01,0,266.0,-229.11307,229.11307,30.97217,229.11307,Monitorear
CUSTOMER16,"MINI COMPONENT,MX-T50,COLOMBIA",MINI COMPONENT,39.116653,268.0,0.0,2025-09-01,0,268.0,-228.88335,228.88335,29.428247,228.88335,Monitorear
CUSTOMER70,"LED TV,UN40T5290AK,40,COLOMBIA,UWM00/U40",LED TV,137.39421,366.0,0.0,2025-09-01,0,366.0,-228.60579,228.60579,11.451048,228.60579,Monitorear
CUSTOMER43,"LED TV,UN50U8000FK,50,COLOMBIA,UWS51/U50",LED TV,43.8699,272.0,0.0,2025-09-01,0,272.0,-228.1301,228.1301,26.634542,228.1301,Monitorear
CUSTOMER16,"OWM,SAMCOL,CO,19",OWM,78.46022,306.0,190.0,2025-09-01,0,306.0,-227.53978,227.53978,16.761095,227.53978,Monitorear
CUSTOMER90,"MOBILE,SM-A266M/DS,BLACK,LTC",MOBILE,53.967392,281.0,0.0,2025-09-01,0,281.0,-227.03261,227.03261,22.37162,227.03261,Monitorear
CUSTOMER74,"AV RECEIVER,HW-C400,COLOMBIA",AV RECEIVER,126.1885,353.0,0.0,2025-09-01,0,353.0,-226.8115,226.8115,12.024733,226.8115,Monitorear
CUSTOMER18,"MOBILE,SM-S938B/DS,BLACK,LTC",MOBILE,70.265526,294.0,0.0,2025-09-01,0,294.0,-223.73447,223.73447,17.980751,223.73447,Monitorear
CUSTOMER42,"LED TV,UN60DU7000K,60,COLOMBIA,UWS41/U60",LED TV,21.719597,245.0,0.0,2025-09-01,0,245.0,-223.2804,223.2804,48.408745,223.2804,Monitorear
CUSTOMER42,"QLED TV,QN55Q8FAAK,55,COLOMBIA,QWD50/Q55",QLED TV,20.132809,243.0,0.0,2025-09-01,0,243.0,-222.86719,222.86719,51.789745,222.86719,Monitorear
CUSTOMER7,"MOBILE,SM-S721B/DS,GRAY,LTC",MOBILE,99.1667,322.0,0.0,2025-09-01,0,322.0,-222.8333,222.8333,13.956297,222.8333,Monitorear
CUSTOMER57,"LED TV,UN55DU7000K,55,COLOMBIA,UWS41/U55",LED TV,54.20137,277.0,0.0,2025-09-01,0,277.0,-222.79863,222.79863,21.95804,222.79863,Monitorear
CUSTOMER16,"LED TV,UN32T4300AK,32,COLOMBIA,UWM01/U32",LED TV,32.52185,254.0,0.0,2025-09-01,0,254.0,-221.47815,221.47815,33.53923,221.47815,Monitorear
CUSTOMER16,"LED TV,UN75U8000FK,75,COLOMBIA,UWS51/U75",LED TV,42.581123,262.0,-5.0,2025-09-01,0,262.0,-219.41888,219.41888,26.431044,219.41888,Monitorear
CUSTOMER57,"MON,S24D300GAN,24,UNITED STATES,LL40/S24",MON,150.11377,369.0,0.0,2025-09-01,0,369.0,-218.88623,218.88623,10.5669565,218.88623,Monitorear
CUSTOMER42,"MWO(COMMON),0.8,120V 60HZ,REAL STAINLESS",MWO(COMMON),47.50403,266.0,0.0,2025-09-01,0,266.0,-218.49597,218.49597,24.056183,218.49597,Monitorear
CUSTOMER39,"OWM,SELACOL,CO,15",OWM,200.56776,419.0,108.0,2025-09-01,0,419.0,-218.43224,218.43224,8.981074,218.43224,Monitorear
CUSTOMER74,"LED TV,UN50U8000FK,50,COLOMBIA,UWS51/U50",LED TV,36.816284,255.0,-7.0,2025-09-01,0,255.0,-218.18372,218.18372,29.748274,218.18372,Monitorear
CUSTOMER16,"MOBILE,SM-A057M,SILVER,LTC",MOBILE,26.920288,243.0,0.0,2025-09-01,0,243.0,-216.07971,216.07971,38.752693,216.07971,Monitorear
CUSTOMER42,"RAC,3.50,KW,SET,CO,R32",RAC,20.465971,235.0,-1.0,2025-09-01,0,235.0,-214.53403,214.53403,49.27112,214.53403,Monitorear
